2017-09-14,4,Standard Class,377136,Xerox 224,Office Supplies,Paper,Parhena Norris,35,Middle-aged,Home Office,East,New York,New York City
2017-08-15,5,Standard Class,10477328.4,HTC One Mini,Technology,Phones,John Castell,38,Middle-aged,Consumer,Central,Texas,San Antonio
2016-09-26,4,Standard Class,727500,Dell Slim USB Multimedia Keyboard,Technology,Accessories,Philip Fox,45,Middle-aged,Consumer,Central,Illinois,Bloomington
2017-10-08,6,Standard Class,767923.2,Contemporary Wood/Metal Frame,Furniture,Furnishings,Bart Watters,47,Middle-aged,Corporate,Central,Wisconsin,Milwaukee
2016-03-24,6,Standard Class,102782.4,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,Ben Peterman,32,Middle-aged,Corporate,West,Colorado,Arvada
2016-05-31,4,Standard Class,20891871,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,Tamara Manning,29,Young,Consumer,West,California,San Francisco
2016-05-31,4,Standard Class,231525,Self-Adhesive Removable Labels,Office Supplies,Labels,Tamara Manning,29,Young,Consumer,West,California,San Francisco
2016-05-31,4,Standard Class,4749570,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Tamara Manning,29,Young,Consumer,West,California,San Francisco
2016-12-25,6,Standard Class,134092.8,Avery 474,Office Supplies,Labels,Maria Bertelson,41,Middle-aged,Consumer,East,Ohio,Akron
2016-12-25,6,Standard Class,152409.6,Xerox 227,Office Supplies,Paper,Maria Bertelson,41,Middle-aged,Consumer,East,Ohio,Akron
2016-03-17,5,Second Class,218541,KeyTronicÂ KT800P2 -Â KeyboardÂ - Black,Technology,Accessories,Harold Ryan,38,Middle-aged,Corporate,West,Washington,Seattle
2016-03-17,5,Second Class,497154,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,Harold Ryan,38,Middle-aged,Corporate,West,Washington,Seattle
2018-12-21,3,First Class,1043700,Memorex Froggy Flash Drive 8 GB,Technology,Accessories,Brian Derr,35,Middle-aged,Consumer,South,Kentucky,Bowling Green
2018-11-01,2,Second Class,365496,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,Sarah Foster,48,Middle-aged,Consumer,West,Washington,Marysville
2018-11-01,2,Second Class,39184614,Hon 94000 Series Round Tables,Furniture,Tables,Sarah Foster,48,Middle-aged,Consumer,West,Washington,Marysville
2018-09-07,4,Standard Class,7099488,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Storage,Stefania Perrino,19,Young,Corporate,East,Pennsylvania,Philadelphia
2018-12-27,0,Same Day,2416503.6,AT&T 1080 Corded phone,Technology,Phones,Dan Reichenbach,46,Middle-aged,Corporate,Central,Illinois,Chicago
2018-12-27,0,Same Day,192758.4,BIC Brite Liner Highlighters,Office Supplies,Art,Dan Reichenbach,46,Middle-aged,Corporate,Central,Illinois,Chicago
2018-07-16,5,Standard Class,42806.4,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,Valerie Mitchum,29,Young,Home Office,East,New Jersey,Westfield
2017-08-12,3,Second Class,20579176.8,Logitech diNovo Edge Keyboard,Technology,Accessories,Chris McAfee,22,Young,Consumer,Central,Texas,Carrollton
2018-07-09,5,Standard Class,7659847.5,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,Sean Miller,42,Middle-aged,Home Office,South,North Carolina,Monroe
2015-11-22,5,Standard Class,236146.5,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,Ruben Ausman,32,Middle-aged,Corporate,West,California,Los Angeles
2015-11-22,5,Standard Class,4750515,GBC ProClick Punch Binding System,Office Supplies,Binders,Ruben Ausman,32,Middle-aged,Corporate,West,California,Los Angeles
2015-11-22,5,Standard Class,165288,Staple envelope,Office Supplies,Envelopes,Ruben Ausman,32,Middle-aged,Corporate,West,California,Los Angeles
2015-11-22,5,Standard Class,9822996,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Office Supplies,Appliances,Ruben Ausman,32,Middle-aged,Corporate,West,California,Los Angeles
2015-01-26,5,Standard Class,914031,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture,Furnishings,Shirley Daniels,29,Young,Home Office,East,New York,New Rochelle
2015-01-26,5,Standard Class,7201824,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,Shirley Daniels,29,Young,Home Office,East,New York,New Rochelle
2015-01-26,5,Standard Class,288684,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,Shirley Daniels,29,Young,Home Office,East,New York,New Rochelle
2015-01-26,5,Standard Class,247698,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,Shirley Daniels,29,Young,Home Office,East,New York,New Rochelle
2015-01-26,5,Standard Class,2260342.5,Macally Suction Cup Mount,Technology,Phones,Shirley Daniels,29,Young,Home Office,East,New York,New Rochelle
2015-01-26,5,Standard Class,184437,Eldon Image Series Black Desk Accessories,Furniture,Furnishings,Shirley Daniels,29,Young,Home Office,East,New York,New Rochelle
2015-01-26,5,Standard Class,2763306,Jabra SPEAK 410,Technology,Phones,Shirley Daniels,29,Young,Home Office,East,New York,New Rochelle
2016-11-03,7,Standard Class,96146.4,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes,Chris Selesnick,21,Young,Corporate,South,Louisiana,Bossier City
2018-06-30,6,Standard Class,3691264.5,Steel Personal Filing/Posting Tote,Office Supplies,Storage,Ralph Arnett,25,Young,Consumer,East,New York,New York City
2018-06-30,6,Standard Class,323446.5,"Executive Impressions 14""",Furniture,Furnishings,Ralph Arnett,25,Young,Consumer,East,New York,New York City
2017-05-05,4,Standard Class,87906,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,Barry Franz,21,Young,Home Office,West,California,Pasadena
2017-05-05,4,Standard Class,3618669.6,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,Barry Franz,21,Young,Home Office,West,California,Pasadena
2017-09-08,6,Standard Class,207799.2,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,Sanjit Engle,44,Middle-aged,Consumer,East,New York,New York City
2017-09-08,6,Standard Class,8931829.5,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,Sanjit Engle,44,Middle-aged,Consumer,East,New York,New York City
2018-11-24,2,Second Class,1150905,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,Roland Schwarz,41,Middle-aged,Corporate,East,New York,Mount Vernon
2018-11-24,2,Second Class,4770072,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,Roland Schwarz,41,Middle-aged,Corporate,East,New York,Mount Vernon
2018-05-13,4,Standard Class,2687256,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,Brian Moss,43,Middle-aged,Corporate,East,New York,New York City
2018-05-13,4,Standard Class,13312813.5,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,Brian Moss,43,Middle-aged,Corporate,East,New York,New York City
2018-05-13,4,Standard Class,8731354.5,Panasonic KX T7731-B Digital phone,Technology,Phones,Brian Moss,43,Middle-aged,Corporate,East,New York,New York City
2018-05-13,4,Standard Class,7875549,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,Brian Moss,43,Middle-aged,Corporate,East,New York,New York City
2018-05-13,4,Standard Class,217377,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,Brian Moss,43,Middle-aged,Corporate,East,New York,New York City
2018-04-23,6,Standard Class,1792518,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,Sally Knutson,40,Middle-aged,Consumer,East,Connecticut,Fairfield
2018-04-23,6,Standard Class,1785430.5,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,Sally Knutson,40,Middle-aged,Consumer,East,Connecticut,Fairfield
2017-06-04,0,Same Day,217377,Easy-staple paper,Office Supplies,Paper,Edward Nazzal,29,Young,Consumer,East,New York,New York City
2017-06-04,0,Same Day,19640317.5,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,Edward Nazzal,29,Young,Consumer,East,New York,New York City
2017-06-04,0,Same Day,2010724.8,Sauder Inglewood Library Bookcases,Furniture,Bookcases,Edward Nazzal,29,Young,Consumer,East,New York,New York City
2017-06-04,0,Same Day,898464,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,Edward Nazzal,29,Young,Consumer,East,New York,New York City
2015-12-16,5,Standard Class,3367950.1423086,Avery Binder Labels,Office Supplies,Binders,Kean Nguyen,31,Middle-aged,Corporate,South,Florida,Jacksonville
2017-03-04,6,Standard Class,247204.5,Berol Giant Pencil Sharpener,Office Supplies,Art,Michael Granlund,42,Middle-aged,Home Office,East,Maryland,Clinton
2015-11-25,5,Standard Class,362678.4,KeyTronicÂ KT400U2 -Â KeyboardÂ - Black,Technology,Accessories,Matt Collister,48,Middle-aged,Corporate,East,New Jersey,Perth Amboy
2015-11-25,5,Standard Class,36666,Avery 520,Office Supplies,Labels,Matt Collister,48,Middle-aged,Corporate,East,New Jersey,Perth Amboy
2015-11-25,5,Standard Class,17915403.52,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,Matt Collister,48,Middle-aged,Corporate,East,New Jersey,Perth Amboy
2015-11-25,5,Standard Class,86788.8,Avery 52,Office Supplies,Labels,Matt Collister,48,Middle-aged,Corporate,East,New Jersey,Perth Amboy
2015-11-25,5,Standard Class,228376.8,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,Paper,Matt Collister,48,Middle-aged,Corporate,East,New Jersey,Perth Amboy
2015-11-25,5,Standard Class,89611.2,"Master Caster Door Stop, Brown",Furniture,Furnishings,Matt Collister,48,Middle-aged,Corporate,East,New Jersey,Perth Amboy
2017-04-28,7,Standard Class,611049.6,"Global Stack Chair without Arms, Black",Furniture,Chairs,Bill Overfelt,40,Middle-aged,Corporate,West,California,Los Angeles
2015-04-26,7,Standard Class,3350574,Bevis Steel Folding Chairs,Furniture,Chairs,Aleksandra Gannaway,29,Young,Corporate,West,California,Los Angeles
2015-04-26,7,Standard Class,271576.8,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,Aleksandra Gannaway,29,Young,Corporate,West,California,Los Angeles
2018-04-01,4,Standard Class,84966,Avery 498,Office Supplies,Labels,Maribeth Schnelling,34,Middle-aged,Consumer,Central,Michigan,Detroit
2018-04-01,4,Standard Class,1770444,Fellowes Binding Cases,Office Supplies,Binders,Maribeth Schnelling,34,Middle-aged,Consumer,Central,Michigan,Detroit
2018-12-22,4,Standard Class,61924.5,Design Ebony Sketching Pencil,Office Supplies,Art,Jim Mitchum,29,Young,Corporate,East,New Jersey,Bridgeton
2018-12-22,4,Standard Class,995544,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Phones,Jim Mitchum,29,Young,Corporate,East,New Jersey,Bridgeton
2018-12-22,4,Standard Class,548604,Eldon Simplefile Box Office,Office Supplies,Storage,Jim Mitchum,29,Young,Corporate,East,New Jersey,Bridgeton
2018-12-22,4,Standard Class,271215,Avery 517,Office Supplies,Labels,Jim Mitchum,29,Young,Corporate,East,New Jersey,Bridgeton
2015-12-03,3,Second Class,381024,Xerox 214,Office Supplies,Paper,Matthew Clasen,28,Young,Corporate,Central,Missouri,Saint Louis
2018-10-22,2,First Class,166319524.8,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,Tom Ashbrook,25,Young,Home Office,East,New York,New York City
2018-10-22,2,First Class,34914180,Polycom CX600 IP Phone VoIP phone,Technology,Phones,Tom Ashbrook,25,Young,Home Office,East,New York,New York City
2018-10-22,2,First Class,939330,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,Tom Ashbrook,25,Young,Home Office,East,New York,New York City
2018-10-22,2,First Class,778953,i.Sound Portable Power - 8000 mAh,Technology,Phones,Tom Ashbrook,25,Young,Home Office,East,New York,New York City
2018-11-13,2,First Class,903830.4,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,Sean Braxton,34,Middle-aged,Corporate,Central,Texas,Houston
2018-11-13,2,First Class,9501077.25,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Technology,Machines,Sean Braxton,34,Middle-aged,Corporate,Central,Texas,Houston
2018-11-13,2,First Class,166617,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,Sean Braxton,34,Middle-aged,Corporate,Central,Texas,Houston
2016-09-10,5,Standard Class,219618,Xerox 1952,Office Supplies,Paper,Aimee Bixby,32,Middle-aged,Consumer,East,New York,Long Beach
2018-05-15,5,Standard Class,593406,24-Hour Round Wall Clock,Furniture,Furnishings,Jason Fortune-,19,Young,Consumer,West,Washington,Seattle
2018-05-15,5,Standard Class,626572.8,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,Jason Fortune-,19,Young,Consumer,West,Washington,Seattle
2018-05-15,5,Standard Class,3248112,SAFCO Arco Folding Chair,Furniture,Chairs,Jason Fortune-,19,Young,Consumer,West,Washington,Seattle
2016-07-05,5,Second Class,72441.6,Stackable Trays,Furniture,Furnishings,Barbara Fisher,33,Middle-aged,Corporate,South,North Carolina,Charlotte
2016-07-05,5,Second Class,105196.5,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,Barbara Fisher,33,Middle-aged,Corporate,South,North Carolina,Charlotte
2016-08-15,4,Standard Class,4701105,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Tim Taslimi,22,Young,Corporate,West,California,Los Angeles
2018-06-12,6,Standard Class,282744,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,Sarah Bern,32,Middle-aged,Consumer,East,New York,New York City
2018-06-12,6,Standard Class,191012.4,Angle-D Ring Binders,Office Supplies,Binders,Sarah Bern,32,Middle-aged,Consumer,East,New York,New York City
2018-06-12,6,Standard Class,933237,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art,Sarah Bern,32,Middle-aged,Consumer,East,New York,New York City
2018-06-12,6,Standard Class,12616128,Safco Contoured Stacking Chairs,Furniture,Chairs,Sarah Bern,32,Middle-aged,Consumer,East,New York,New York City
2016-02-20,5,Standard Class,436354.5,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,Liz MacKendrick,25,Young,Consumer,East,Ohio,Springfield
2017-12-29,1,First Class,2762812.8,White Computer Printout Paper by Universal,Office Supplies,Paper,Kelly Andreada,39,Middle-aged,Consumer,West,California,Ontario
2017-04-17,4,Second Class,540842.4,Motorola L804,Technology,Phones,Ben Ferrer,32,Middle-aged,Home Office,West,California,Los Angeles
2017-04-17,4,Second Class,270979.2,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,Ben Ferrer,32,Middle-aged,Home Office,West,California,Los Angeles
2015-09-07,5,Second Class,839389.5,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,Tom Boeckenhauer,24,Young,Consumer,West,Washington,Seattle
2015-09-07,5,Second Class,629307,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Binders,Tom Boeckenhauer,24,Young,Consumer,West,Washington,Seattle
2015-09-07,5,Second Class,188568,Xerox 2000,Office Supplies,Paper,Tom Boeckenhauer,24,Young,Consumer,West,Washington,Seattle
2015-09-07,5,Second Class,12204918,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,Tom Boeckenhauer,24,Young,Consumer,West,Washington,Seattle
2015-09-07,5,Second Class,1525567.5,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,Technology,Phones,Tom Boeckenhauer,24,Young,Consumer,West,Washington,Seattle
2017-09-26,5,Standard Class,6246875.25,Bestar Classic Bookcase,Furniture,Bookcases,Sally Hughsby,28,Young,Corporate,West,California,San Francisco
2018-09-17,4,Second Class,156790.8,Avery Non-Stick Binders,Office Supplies,Binders,Alan Schoenberger,36,Middle-aged,Corporate,East,New York,New York City
2018-09-17,4,Second Class,174992.4,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,Alan Schoenberger,36,Middle-aged,Corporate,East,New York,New York City
2018-09-17,4,Second Class,2448468,Green Bar Computer Printout Paper,Office Supplies,Paper,Alan Schoenberger,36,Middle-aged,Corporate,East,New York,New York City
2018-09-17,4,Second Class,19200159,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,Alan Schoenberger,36,Middle-aged,Corporate,East,New York,New York City
2018-09-17,4,Second Class,379922.4,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,Alan Schoenberger,36,Middle-aged,Corporate,East,New York,New York City
2018-09-17,4,Second Class,3886839,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,Alan Schoenberger,36,Middle-aged,Corporate,East,New York,New York City
2018-09-17,4,Second Class,213840,Avery 514,Office Supplies,Labels,Alan Schoenberger,36,Middle-aged,Corporate,East,New York,New York City
2017-08-16,4,Standard Class,158013,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,Pete Kriz,38,Middle-aged,Consumer,Central,Wisconsin,Madison
2016-12-24,4,Standard Class,12859872,SAFCO Arco Folding Chair,Furniture,Chairs,Harold Ryan,38,Middle-aged,Corporate,West,Washington,Seattle
2018-11-28,4,Standard Class,29401366.5,Google Nexus 5,Technology,Phones,Deirdre Greer,30,Young,Corporate,East,Pennsylvania,Philadelphia
2018-11-28,4,Standard Class,1187406,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,Deirdre Greer,30,Young,Corporate,East,Pennsylvania,Philadelphia
2018-04-14,1,First Class,128772,Acco 3-Hole Punch,Office Supplies,Binders,Craig Leslie,42,Middle-aged,Home Office,Central,Missouri,Springfield
2017-05-01,3,First Class,57967.2,Avery 499,Office Supplies,Labels,Herbert Flentye,25,Young,Consumer,Central,Indiana,Indianapolis
2017-05-01,3,First Class,5392521,Bevis 44 x 96 Conference Tables,Furniture,Tables,Herbert Flentye,25,Young,Consumer,Central,Indiana,Indianapolis
2017-05-01,3,First Class,40718.7,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,Herbert Flentye,25,Young,Consumer,Central,Indiana,Indianapolis
2017-10-01,0,Same Day,1180753.2,LogitechÂ P710e Mobile Speakerphone,Technology,Accessories,Hunter Glantz,28,Young,Consumer,Central,Texas,Amarillo
2017-10-01,0,Same Day,412521.6,Easy-staple paper,Office Supplies,Paper,Hunter Glantz,28,Young,Consumer,Central,Texas,Amarillo
2016-08-25,5,Standard Class,599524.8,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,Nancy Lomonaco,41,Middle-aged,Home Office,West,California,Los Angeles
2016-08-25,5,Standard Class,1541718,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,Nancy Lomonaco,41,Middle-aged,Home Office,West,California,Los Angeles
2015-09-09,3,Second Class,2421702,Xerox 1913,Office Supplies,Paper,Rick Reed,45,Middle-aged,Corporate,East,Massachusetts,Lowell
2015-09-09,3,Second Class,11670318,Global Italian Leather Office Chair,Furniture,Chairs,Rick Reed,45,Middle-aged,Corporate,East,Massachusetts,Lowell
2015-09-09,3,Second Class,385140,Advantus Motivational Note Cards,Office Supplies,Paper,Rick Reed,45,Middle-aged,Corporate,East,Massachusetts,Lowell
2015-09-09,3,Second Class,19489995,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,Rick Reed,45,Middle-aged,Corporate,East,Massachusetts,Lowell
2018-12-03,0,Same Day,2421702,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,Toby Carlisle,47,Middle-aged,Consumer,West,California,San Diego
2018-11-27,5,Standard Class,127458,Pencil and Crayon Sharpener,Office Supplies,Art,Doug Bickford,25,Young,Consumer,West,California,Los Angeles
2018-11-27,5,Standard Class,640684.8,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,Doug Bickford,25,Young,Consumer,West,California,Los Angeles
2015-06-21,0,Same Day,162993.6,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,Stewart Visinsky,43,Middle-aged,Consumer,West,Colorado,Pueblo
2015-06-21,0,Same Day,369910.8,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,Stewart Visinsky,43,Middle-aged,Consumer,West,Colorado,Pueblo
2018-01-21,6,Standard Class,209520,Avery Durable Binders,Office Supplies,Binders,Mick Hernandez,42,Middle-aged,Home Office,East,Pennsylvania,Chester
2018-01-21,6,Standard Class,9113265,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,Mick Hernandez,42,Middle-aged,Home Office,East,Pennsylvania,Chester
2018-01-21,6,Standard Class,1315944,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,Mick Hernandez,42,Middle-aged,Home Office,East,Pennsylvania,Chester
2018-01-21,6,Standard Class,5106657.15,I.R.I.S IRISCard Anywhere 5 Card Scanner,Technology,Machines,Mick Hernandez,42,Middle-aged,Home Office,East,Pennsylvania,Chester
2018-01-21,6,Standard Class,2425353,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones,Mick Hernandez,42,Middle-aged,Home Office,East,Pennsylvania,Chester
2018-06-29,7,Standard Class,4547631.6,Satellite Sectional Post Binders,Office Supplies,Binders,Carol Triggs,40,Middle-aged,Consumer,Central,Minnesota,Rochester
2017-09-06,5,Standard Class,1410494.4,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,Karl Braun,21,Young,Consumer,Central,Minnesota,Minneapolis
2017-09-06,5,Standard Class,47579.4,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,Karl Braun,21,Young,Consumer,Central,Minnesota,Minneapolis
2017-08-04,1,First Class,58506,Ibico Presentation Index for Binding Systems,Office Supplies,Binders,Ralph Arnett,25,Young,Consumer,East,New York,New York City
2016-11-12,2,First Class,230790,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,Yoseph Carroll,41,Middle-aged,Corporate,West,California,San Francisco
2015-06-30,2,First Class,77932.8,BIC Brite Liner Grip Highlighters,Office Supplies,Art,Russell Applegate,36,Middle-aged,Consumer,Central,Texas,Houston
2018-12-04,4,Standard Class,77784.3,Storex Dura Pro Binders,Office Supplies,Binders,Charles McCrossin,19,Young,Consumer,Central,Texas,Brownsville
2017-08-28,5,Standard Class,225234,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,Chad Sievert,40,Middle-aged,Consumer,West,California,Los Angeles
2017-08-28,5,Standard Class,1612353.6,AT&T 17929 Lendline Telephone,Technology,Phones,Chad Sievert,40,Middle-aged,Consumer,West,California,Los Angeles
2017-01-22,6,Standard Class,1632015,"Contract Clock, 14"", Brown",Furniture,Furnishings,Anthony Johnson,47,Middle-aged,Corporate,South,Florida,Saint Petersburg
2015-10-15,5,Standard Class,228452.4,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,Dan Lawera,22,Young,Consumer,East,Ohio,Cincinnati
2017-02-07,2,First Class,450727.2,Xerox 1912,Office Supplies,Paper,Bobby Elias,35,Middle-aged,Consumer,East,Ohio,Lancaster
2015-03-18,5,Standard Class,12196305,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Technology,Machines,Sean Miller,42,Middle-aged,Home Office,South,North Carolina,Monroe
2015-03-18,5,Standard Class,332785671.68,Cisco TelePresence System EX90 Videoconferencing Unit,Technology,Machines,Sean Miller,42,Middle-aged,Home Office,South,North Carolina,Monroe
2015-03-18,5,Standard Class,311020.8,Xerox 195,Office Supplies,Paper,Sean Miller,42,Middle-aged,Home Office,South,North Carolina,Monroe
2015-03-18,5,Standard Class,119037.6,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Sean Miller,42,Middle-aged,Home Office,South,North Carolina,Monroe
2015-03-18,5,Standard Class,452289.6,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,Sean Miller,42,Middle-aged,Home Office,South,North Carolina,Monroe
2015-03-18,5,Standard Class,278359.2,Staples,Office Supplies,Fasteners,Sean Miller,42,Middle-aged,Home Office,South,North Carolina,Monroe
2015-03-18,5,Standard Class,1798574.4,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,Sean Miller,42,Middle-aged,Home Office,South,North Carolina,Monroe
2015-05-24,6,Standard Class,1691874,Xerox 1944,Office Supplies,Paper,Resi PÃ¶lking,41,Middle-aged,Consumer,East,Ohio,Cleveland
2018-07-11,2,Second Class,1929330,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,Joy Daniels,30,Young,Consumer,Central,Illinois,Chicago
2018-06-16,5,Standard Class,245196,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,Alejandro Ballentine,20,Young,Home Office,East,Ohio,Lorain
2018-06-16,5,Standard Class,288684,Xerox 215,Office Supplies,Paper,Alejandro Ballentine,20,Young,Home Office,East,Ohio,Lorain
2018-06-16,5,Standard Class,2853576,Xerox 1885,Office Supplies,Paper,Alejandro Ballentine,20,Young,Home Office,East,Ohio,Lorain
2016-01-30,7,Standard Class,3376296,"Computer Room Manger, 14""",Furniture,Furnishings,Charles Crestani,48,Middle-aged,Consumer,West,California,Los Angeles
2016-01-30,7,Standard Class,27935650.8,Bady BDG101FRU Card Printer,Technology,Machines,Charles Crestani,48,Middle-aged,Consumer,West,California,Los Angeles
2016-12-11,4,Standard Class,190495.8,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,Gary Hwang,23,Young,Consumer,West,Arizona,Tucson
2018-10-09,2,First Class,681436.8,Nu-Dell Leatherette Frames,Furniture,Furnishings,Cathy Prescott,30,Young,Corporate,East,Connecticut,Norwich
2018-07-29,3,Second Class,883764,Sanford Liquid Accent Highlighters,Office Supplies,Art,Gary McGarr,48,Middle-aged,Consumer,West,California,San Francisco
2015-04-25,4,Standard Class,4444927.2,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones,Lena Creighton,35,Middle-aged,Consumer,West,California,Roseville
2016-12-01,5,Standard Class,206415,Prang Drawing Pencil Set,Office Supplies,Art,Beth Thompson,47,Middle-aged,Home Office,West,California,Costa Mesa
2015-12-04,4,Standard Class,1891209,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,Cathy Prescott,30,Young,Corporate,East,Connecticut,Norwich
2018-08-26,6,Standard Class,1058106,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Steve Carroll,42,Middle-aged,Home Office,South,Georgia,Columbus
2015-09-07,6,Standard Class,5556159,AT&T EL51110 DECT,Technology,Phones,Dennis Kane,28,Young,Consumer,East,Ohio,Marion
2018-12-21,6,Standard Class,1846746,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,Sanjit Engle,44,Middle-aged,Consumer,East,New York,New York City
2015-12-06,2,Second Class,348850.8,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,Luke Foster,20,Young,Consumer,South,Florida,Miami
2015-11-04,4,Second Class,124383.6,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,Odella Nelson,30,Young,Corporate,Central,Minnesota,Eagan
